1.07784	-7.9081362219128E-010
1.08089	-0.0285391282
1.08395	-0.0777373106
1.087	-0.1370621364
1.09005	-0.2025328624
1.0931	-0.2715883943
1.09615	-0.3424102675
1.09921	-0.4138465412
1.10226	-0.4843258231
1.10531	-0.5531782811
1.10836	-0.6196457883
1.11142	-0.6832829815
1.11447	-0.7431109642
1.11752	-0.7988502636
1.12057	-0.8500635854
1.12362	-0.8963590091
1.12668	-0.9375075491
1.12973	-0.9729161049
1.13278	-1.0024307182
1.13583	-1.0257758288
1.13888	-1.042693995
1.14194	-1.0529652247
1.14499	-1.0562918511
1.14804	-1.052498766
1.15109	-1.0413743646
1.15414	-1.0227133763
1.1572	-0.9962157517
1.16025	-0.9618568321
1.1633	-0.919367408
1.16635	-0.8685527187
1.16941	-0.8090087221
1.17246	-0.740927186
1.17551	-0.6639281038
1.17856	-0.5778083923
1.18161	-0.4823604593
1.18467	-0.3770111681
1.18772	-0.2622292613
1.19077	-0.1374599629
1.19382	-0.0024692138
1.19687	0.1429855827
1.19993	0.2996862098
1.20298	0.4668709653
1.20603	0.6453065721
1.20908	0.835276519
1.21213	1.0370760067
1.21519	1.2517342053
1.21824	1.4781691438
1.22129	1.7173955355
1.22434	1.9697601384
1.2274	2.236517766
1.23045	2.5163004529
1.2335	2.810346285
1.23655	3.1190580741
1.2396	3.4428527163
1.24266	3.7832994933
1.24571	4.1386188768
1.24876	4.5103553011
1.25181	4.8989787873
1.25486	5.3049710293
1.25792	5.7302439872
1.26097	6.1725212573
1.26402	6.6336728013
1.26707	7.1142145371
1.27012	7.6146665243
1.27318	8.137292601
1.27623	8.6791992609
1.27928	9.242577589
1.28233	9.8279370934
1.28538	10.4357759962
1.28844	11.0686834359
1.29149	11.7229863654
1.29454	12.4011520495
1.29759	13.1035862592
1.30065	13.8330823738
1.3037	14.5851983019
1.30675	15.362551839
1.3098	16.1653596711
1.31285	16.9937732531
1.31591	17.8507136606
1.31896	18.7305774981
1.32201	19.6360317787
1.32506	20.5668887318
1.32811	21.522856673
1.33117	22.5067884228
1.33422	23.5117315162
1.33727	24.5402179869
1.34032	25.591477292
1.34337	26.6646082705
1.34643	27.7621971496
1.34948	28.8759005585
1.35253	30.0079742484
1.35558	31.1569932119
1.35864	32.3252518661
1.36169	33.5034486666
1.36474	34.6936109641
1.36779	35.893879573
1.37084	37.1023156054
1.3739	38.3209056013
1.37695	39.5396271045
1.38	40.7603700078
 
