1.07784	-3.34130551589109E-010
1.08089	-0.0123038837
1.08395	-0.034233565
1.087	-0.0617119634
1.09005	-0.0933304502
1.0931	-0.1282252145
1.09615	-0.1658120024
1.09921	-0.2057991425
1.10226	-0.2475994137
1.10531	-0.2910835623
1.10836	-0.3360441087
1.11142	-0.3824635208
1.11447	-0.4298944694
1.11752	-0.4783645701
1.12057	-0.5277687858
1.12362	-0.5780157125
1.12668	-0.6291934298
1.12973	-0.6808959948
1.13278	-0.733225702
1.13583	-0.7861250467
1.13888	-0.8395417533
1.14194	-0.893605351
1.14499	-0.9479182292
1.14804	-1.0026153664
1.15109	-1.0576585159
1.15414	-1.1130117527
1.1572	-1.1688239592
1.16025	-1.22469806
1.1633	-1.280785306
1.16635	-1.3370562848
1.16941	-1.3936679426
1.17246	-1.4502228976
1.17551	-1.5068794859
1.17856	-1.5636120391
1.18161	-1.6203955624
1.18467	-1.6773919389
1.18772	-1.7342047166
1.19077	-1.7909967471
1.19382	-1.8477450833
1.19687	-1.9044271739
1.19993	-1.9612062138
1.20298	-2.017689187
1.20603	-2.0740402665
1.20908	-2.130238213
1.21213	-2.1862620702
1.21519	-2.2422738585
1.21824	-2.2978870146
1.22129	-2.3532647584
1.22434	-2.4083871926
1.2274	-2.4634140326
1.23045	-2.5179661944
1.2335	-2.5722048513
1.23655	-2.6261111575
1.2396	-2.679666542
1.24266	-2.7330264703
1.24571	-2.7858241388
1.24876	-2.8382168469
1.25181	-2.8901872121
1.25486	-2.9417181757
1.25792	-2.9929597053
1.26097	-3.0435604721
1.26402	-3.0936726808
1.26707	-3.1432807017
1.27012	-3.1923692981
1.27318	-3.2410819424
1.27623	-3.2890858106
1.27928	-3.3365270192
1.28233	-3.3833920686
1.28538	-3.4296679356
1.28844	-3.4754908402
1.29149	-3.5205492388
1.29454	-3.5649823904
1.29759	-3.6087793635
1.30065	-3.652070199
1.3037	-3.6945621525
1.30675	-3.7363886021
1.3098	-3.7775410171
1.31285	-3.8180115166
1.31591	-3.8579221807
1.31896	-3.8970056205
1.32201	-3.9353875937
1.32506	-3.9730630319
1.32811	-4.010027623
1.33117	-4.0463955075
1.33422	-4.0819262464
1.33727	-4.1167379529
1.34032	-4.1508295627
1.34337	-4.1842008793
1.34643	-4.2169584695
1.34948	-4.2488898451
1.35253	-4.2801057838
1.35558	-4.310609794
1.35864	-4.3405029044
1.36169	-4.3695952526
1.36474	-4.3979922221
1.36779	-4.4257014057
1.37084	-4.4527314775
1.3739	-4.4791775567
1.37695	-4.5048777346
1.38	-4.5299315973
 
