1.07784	-4.54658158844626E-010
1.08089	-0.0170100847
1.08395	-0.0480431917
1.087	-0.0878352545
1.09005	-0.134615057
1.0931	-0.1872787227
1.09615	-0.2450591771
1.09921	-0.3075878671
1.10226	-0.373992867
1.10531	-0.4440896841
1.10836	-0.5175546155
1.11142	-0.5943636604
1.11447	-0.6737688727
1.11752	-0.7557990531
1.12057	-0.8402600993
1.12362	-0.9269775935
1.12668	-1.0160886354
1.12973	-1.1068679986
1.13278	-1.1994744713
1.13583	-1.2937909971
1.13888	-1.3897114536
1.14194	-1.4874615774
1.14499	-1.5863154557
1.14804	-1.6865119723
1.15109	-1.7879810529
1.15414	-1.8906601872
1.1572	-1.9948362605
1.16025	-2.0997795668
1.1633	-2.2057863358
1.16635	-2.3128201842
1.16941	-2.4212061657
1.17246	-2.5302103697
1.17551	-2.6401649496
1.17856	-2.7510541657
1.18161	-2.8628666718
1.18467	-2.9759663227
1.18772	-3.0896104563
1.19077	-3.2041672564
1.19382	-3.3196400129
1.19687	-3.4360349334
1.19993	-3.5537470622
1.20298	-3.6720182156
1.20603	-3.7912447009
1.20908	-3.9114413767
1.21213	-4.0326244861
1.21519	-4.1552136207
1.21824	-4.2784256448
1.22129	-4.4026779843
1.22434	-4.5279891794
1.2274	-4.6547936868
1.23045	-4.7822804365
1.2335	-4.9108787569
1.23655	-5.0406040453
1.2396	-5.1714700267
1.24266	-5.3039231418
1.24571	-5.4371069856
1.24876	-5.571459006
1.25181	-5.7069825316
1.25486	-5.8436773466
1.25792	-5.981993222
1.26097	-6.1210176328
1.26402	-6.2611874792
1.26707	-6.4024844428
1.27012	-6.5448846869
1.27318	-6.688830587
1.27623	-6.8333451234
1.27928	-6.9788541175
1.28233	-7.1253075696
1.28538	-7.2726479156
1.28844	-7.4212966593
1.29149	-7.5702080826
1.29454	-7.719783872
1.29759	-7.8699320067
1.30065	-8.021045296
1.3037	-8.1720239954
1.30675	-8.3232389384
1.3098	-8.4745569143
1.31285	-8.625833365
1.31591	-8.7774067934
1.31896	-8.9281175138
1.32201	-9.0782800816
1.32506	-9.2277002427
1.32811	-9.3761702534
1.33117	-9.5239492062
1.33422	-9.669834521
1.33727	-9.8140602878
1.34032	-9.9563603494
1.34337	-10.0964528281
1.34643	-10.2344863013
1.34948	-10.3692429714
1.35253	-10.5008462641
1.35558	-10.62894658
1.35864	-10.7535766651
1.36169	-10.8735343594
1.36474	-10.9888276649
1.36779	-11.099030878
1.37084	-11.2036978175
1.3739	-11.3026742632
1.37695	-11.3948228373
1.38	-11.4799654102
 
